user_id,age,country
55374,44.0,usa
215702,35.0,usa
247269,56.0,australia
35384,35.0,usa
89905,35.0,usa
224251,32.0,usa
223376,32.0,usa
42140,38.0,usa
120984,22.0,usa
180985,48.0,usa
266721,49.0,usa
269925,66.0,usa
277314,53.0,usa
18989,37.0,usa
70150,48.0,usa
73677,52.0,usa
82199,29.0,usa
116280,57.0,usa
160746,30.0,usa
185115,40.0,usa
12659,43.0,italy
79229,24.0,usa
97584,26.0,singapore
8933,23.0,usa
20700,28.0,usa
247158,19.0,usa
60836,36.0,germany
208630,64.0,usa
21093,30.0,usa
84872,37.0,usa
35367,40.0,usa
159872,23.0,usa
238482,29.0,usa
258517,20.0,usa
29224,45.0,usa
41725,53.0,usa
148697,26.0,usa
207617,25.0,usa
209552,26.0,usa
268203,28.0,usa
120862,40.0,canada
33659,50.0,usa
43306,29.0,usa
231914,56.0,usa
75529,52.0,usa
214954,53.0,usa
144108,45.0,usa
104298,35.0,usa
48367,50.0,usa
266601,18.0,usa
65126,33.0,usa
159146,26.0,usa
205318,17.0,canada
207276,33.0,usa
223155,53.0,usa
277568,23.0,germany
9915,30.0,usa
42674,46.0,usa
84833,44.0,usa
85633,15.0,usa
126190,56.0,usa
199405,47.0,usa
200970,63.0,usa
201367,51.0,usa
227618,27.0,usa
246911,57.0,usa
20738,35.0,mexico
47899,41.0,canada
64708,70.0,usa
130007,17.0,usa
225851,31.0,usa
268520,37.0,usa
19720,46.0,usa
57179,47.0,usa
35877,57.0,usa
276467,28.0,usa
11593,35.0,usa
28611,33.0,usa
35592,47.0,usa
81583,40.0,usa
95018,47.0,canada
96595,33.0,usa
183771,46.0,canada
205510,29.0,usa
216079,24.0,usa
216933,35.0,usa
245627,50.0,canada
28133,73.0,usa
60087,69.0,usa
20415,38.0,usa
39568,49.0,canada
56624,48.0,usa
221291,64.0,usa
278824,41.0,usa
172701,70.0,usa
275156,35.0,usa
277374,52.0,usa
14828,30.0,usa
46119,21.0,usa
221072,32.0,usa
102983,35.0,india
230244,26.0,usa
30295,39.0,usa
56212,61.0,usa
78332,52.0,usa
111572,41.0,usa
50634,63.0,usa
93666,59.0,canada
110280,35.0,usa
170819,30.0,canada
191937,58.0,canada
213115,51.0,usa
221924,50.0,usa
228270,54.0,usa
21837,39.0,usa
27648,41.0,usa
169885,49.0,usa
225404,25.0,canada
66570,51.0,usa
123043,34.0,usa
195262,21.0,usa
85453,36.0,unitedkingdom
96154,14.0,usa
231466,11.0,usa
118438,34.0,usa
99319,34.0,usa
218384,68.0,usa
251047,28.0,usa
274425,35.0,usa
222546,26.0,usa
243335,17.0,usa
104597,28.0,usa
32084,26.0,usa
187633,60.0,usa
105249,22.0,germany
20049,27.0,usa
189055,44.0,usa
131269,20.0,usa
258099,49.0,unitedkingdom
12617,25.0,usa
67962,14.0,usa
31199,35.0,usa
248277,19.0,usa
14269,15.0,usa
80466,33.0,usa
110410,35.0,usa
194304,22.0,usa
181969,52.0,usa
128414,39.0,usa
16111,24.0,usa
46307,26.0,usa
72700,25.0,canada
94295,54.0,usa
9960,20.0,usa
7161,16.0,unitedkingdom
136541,27.0,usa
253202,23.0,portugal
7180,24.0,spain
47666,28.0,spain
187343,29.0,spain
253114,23.0,spain
93867,31.0,spain
77564,23.0,spain
99108,24.0,spain
157228,24.0,usa
136882,24.0,spain
7183,26.0,usa
44547,77.0,usa
67630,26.0,usa
7188,56.0,usa
7193,37.0,usa
93593,69.0,usa
119395,31.0,usa
186999,23.0,usa
7197,36.0,usa
49922,50.0,usa
113714,21.0,canada
173055,58.0,usa
241493,25.0,usa
257475,15.0,usa
7198,30.0,spain
7199,33.0,usa
7205,31.0,unitedkingdom
182521,29.0,germany
7207,25.0,spain
186887,60.0,others
273781,41.0,canada
275172,33.0,canada
107533,20.0,canada
110549,39.0,canada
191176,24.0,canada
92320,21.0,usa
222427,25.0,switzerland
144817,60.0,usa
160140,31.0,unitedkingdom
255292,15.0,canada
43937,25.0,usa
141830,25.0,usa
153063,71.0,usa
165685,28.0,usa
186759,34.0,canada
208314,41.0,usa
226703,37.0,usa
236489,18.0,usa
247709,44.0,usa
267302,20.0,canada
53677,72.0,usa
35618,33.0,usa
58730,40.0,unitedkingdom
171017,37.0,usa
273159,27.0,usa
270146,23.0,usa
34808,32.0,usa
49058,26.0,usa
80995,23.0,canada
110792,23.0,usa
129901,44.0,usa
250867,60.0,usa
273616,54.0,usa
9450,19.0,usa
25931,44.0,usa
164565,27.0,italy
189683,58.0,usa
207866,36.0,usa
258409,72.0,usa
89529,32.0,usa
114919,24.0,usa
118063,55.0,usa
133614,50.0,canada
96921,45.0,usa
71362,30.0,usa
7234,34.0,usa
7236,47.0,usa
21552,46.0,usa
255520,35.0,usa
60826,18.0,usa
103700,27.0,germany
130899,49.0,germany
140335,29.0,germany
243847,26.0,germany
7259,22.0,usa
137678,39.0,germany
118715,20.0,usa
124331,21.0,usa
163731,29.0,usa
202483,28.0,usa
210108,35.0,usa
224854,40.0,usa
230127,28.0,usa
266307,21.0,usa
270251,38.0,usa
68841,21.0,usa
7262,25.0,usa
39145,32.0,usa
41198,33.0,australia
42078,50.0,usa
246924,32.0,usa
7272,30.0,others
15638,32.0,usa
7277,38.0,usa
189999,28.0,usa
25062,43.0,usa
83043,50.0,usa
97421,24.0,usa
160660,34.0,usa
187034,26.0,slovenia
199605,48.0,usa
201746,26.0,usa
217346,46.0,usa
255038,38.0,usa
268306,35.0,usa
269193,33.0,usa
50227,23.0,usa
53132,31.0,australia
146903,18.0,usa
161441,27.0,canada
184722,67.0,usa
220648,27.0,canada
23867,82.0,usa
139283,50.0,usa
148852,34.0,usa
143307,50.0,usa
215812,14.0,canada
258371,29.0,canada
246610,33.0,usa
93439,34.0,usa
166190,30.0,usa
197574,17.0,canada
122921,23.0,usa
188508,32.0,usa
220305,37.0,usa
266242,41.0,canada
8318,25.0,usa
33757,57.0,usa
90025,54.0,unitedkingdom
93934,61.0,unitedkingdom
256668,34.0,usa
67511,18.0,usa
82060,55.0,usa
139923,28.0,canada
222727,36.0,canada
250298,33.0,canada
64924,46.0,canada
138728,20.0,unitedkingdom
268173,37.0,usa
208446,15.0,usa
143328,23.0,usa
113861,14.0,usa
137104,59.0,usa
196725,25.0,usa
8530,16.0,usa
89216,39.0,canada
125073,42.0,usa
73672,35.0,usa
122397,32.0,usa
245277,66.0,usa
217397,31.0,usa
233069,23.0,usa
237925,26.0,usa
239521,25.0,usa
67189,16.0,usa
101382,14.0,usa
139822,20.0,usa
89835,54.0,usa
144293,45.0,usa
78982,37.0,usa
127289,39.0,australia
15562,17.0,usa
20391,16.0,usa
11365,19.0,usa
16649,17.0,usa
106471,14.0,unitedkingdom
258903,31.0,usa
272335,15.0,usa
62753,33.0,usa
56369,54.0,canada
10407,42.0,usa
40925,12.0,canada
177980,23.0,usa
224549,32.0,usa
53950,23.0,usa
270360,31.0,australia
30399,15.0,usa
110288,43.0,usa
10319,45.0,usa
66110,14.0,canada
222645,15.0,usa
135668,29.0,usa
7300,50.0,usa
105602,34.0,usa
7303,29.0,usa
62104,35.0,usa
127753,16.0,usa
41092,25.0,australia
52296,28.0,canada
65607,20.0,usa
190082,42.0,usa
30585,60.0,usa
45204,30.0,usa
71114,20.0,usa
49411,35.0,usa
151312,38.0,usa
227746,36.0,usa
42940,41.0,canada
62617,40.0,usa
152205,54.0,usa
170262,44.0,canada
207325,21.0,usa
165058,40.0,usa
221901,53.0,usa
7317,39.0,unitedkingdom
42263,72.0,usa
145657,52.0,usa
155733,23.0,usa
237780,53.0,usa
114078,32.0,netherlands
234493,35.0,unitedkingdom
247079,36.0,spain
209503,29.0,usa
39255,23.0,usa
7330,60.0,usa
7337,22.0,canada
129678,31.0,usa
137087,50.0,usa
275737,54.0,usa
155365,34.0,usa
207871,43.0,usa
224934,32.0,usa
121996,34.0,usa
227088,45.0,usa
271286,24.0,usa
72915,35.0,usa
46665,39.0,usa
158152,30.0,canada
159319,40.0,usa
183353,30.0,usa
184500,24.0,usa
219073,28.0,usa
226148,7.0,usa
96690,40.0,usa
127687,23.0,unitedkingdom
225345,50.0,usa
108101,30.0,usa
163901,26.0,canada
225301,51.0,usa
264196,44.0,usa
49674,26.0,usa
160219,34.0,usa
238418,24.0,usa
267336,37.0,usa
83766,26.0,canada
91340,37.0,usa
32855,38.0,usa
98631,42.0,usa
210836,57.0,usa
231660,37.0,usa
278345,49.0,usa
141254,44.0,usa
268719,25.0,usa
211011,25.0,usa
11350,28.0,usa
32758,43.0,usa
88276,49.0,usa
155907,29.0,usa
178211,45.0,usa
254225,25.0,usa
98388,37.0,usa
253192,25.0,usa
142639,61.0,usa
252903,21.0,unitedkingdom
43491,18.0,unitedkingdom
94391,33.0,usa
120916,68.0,usa
152976,38.0,usa
163632,35.0,usa
240099,34.0,usa
7548,25.0,spain
244747,55.0,usa
34702,15.0,usa
48007,38.0,usa
86296,33.0,usa
138120,20.0,usa
168959,39.0,usa
183518,24.0,usa
253827,20.0,canada
263277,20.0,canada
275094,35.0,usa
153347,31.0,unitedkingdom
67596,40.0,usa
66486,27.0,usa
27826,50.0,usa
216551,23.0,canada
243239,30.0,usa
20104,44.0,usa
192017,27.0,usa
118189,25.0,usa
199396,60.0,usa
200349,42.0,usa
127597,57.0,canada
79007,18.0,canada
83685,17.0,usa
227214,38.0,usa
259851,35.0,usa
18715,57.0,usa
187469,29.0,usa
206917,33.0,canada
244941,20.0,usa
93203,16.0,usa
258870,25.0,usa
180573,41.0,usa
196233,18.0,usa
173540,20.0,usa
240182,55.0,canada
93677,61.0,usa
46143,55.0,canada
147858,24.0,usa
170449,27.0,canada
225718,58.0,usa
17281,50.0,usa
118918,32.0,canada
119898,24.0,usa
147145,26.0,unitedkingdom
147155,30.0,unitedkingdom
152086,56.0,canada
215379,25.0,usa
226456,46.0,usa
116102,25.0,usa
273229,48.0,usa
248997,50.0,southafrica
104251,51.0,usa
133815,28.0,usa
149178,33.0,usa
266575,44.0,usa
72026,30.0,usa
80484,22.0,usa
208625,31.0,usa
45049,20.0,usa
56534,43.0,usa
71653,18.0,usa
75584,50.0,usa
117321,25.0,usa
231432,23.0,australia
276209,26.0,usa
24365,47.0,usa
37882,28.0,usa
135312,76.0,usa
143699,52.0,usa
163498,29.0,canada
176637,9.0,usa
259141,53.0,usa
88059,29.0,usa
98735,27.0,usa
244986,35.0,usa
176507,33.0,canada
132224,74.0,usa
242482,47.0,usa
211086,55.0,canada
109338,29.0,usa
204174,72.0,usa
50105,55.0,usa
196481,46.0,canada
232370,34.0,usa
53381,23.0,usa
196969,24.0,usa
200189,30.0,usa
89899,21.0,canada
207933,43.0,usa
109069,26.0,usa
65106,15.0,usa
264308,36.0,usa
25856,19.0,usa
184174,64.0,usa
29069,60.0,usa
84524,26.0,australia
13924,32.0,usa
15437,52.0,usa
42179,56.0,usa
77281,57.0,usa
132062,25.0,usa
177571,36.0,usa
267565,58.0,canada
117103,28.0,usa
137908,43.0,usa
143929,19.0,usa
212739,44.0,usa
37381,52.0,usa
166103,41.0,unitedkingdom
185695,47.0,usa
125408,49.0,usa
206986,26.0,usa
69851,21.0,usa
75760,42.0,usa
87514,55.0,usa
142761,33.0,usa
210506,38.0,usa
95585,39.0,unitedkingdom
24209,13.0,usa
167520,14.0,usa
215983,36.0,usa
236155,15.0,usa
113427,32.0,usa
141014,26.0,usa
198638,20.0,usa
255263,20.0,usa
115434,22.0,usa
195068,50.0,usa
208272,16.0,usa
39885,61.0,canada
159216,32.0,usa
239217,12.0,usa
181011,23.0,canada
54943,19.0,canada
110254,18.0,usa
62329,35.0,usa
277240,22.0,usa
269019,46.0,usa
181286,62.0,germany
197717,43.0,usa
220614,53.0,usa
18576,20.0,usa
187230,18.0,usa
264133,12.0,usa
55347,57.0,usa
151215,57.0,usa
89218,61.0,canada
12492,17.0,unitedkingdom
119611,30.0,usa
120648,29.0,usa
145727,14.0,canada
207852,55.0,usa
239136,38.0,usa
13779,42.0,australia
77738,29.0,usa
40817,18.0,germany
255543,49.0,usa
83759,31.0,canada
188393,47.0,usa
278565,30.0,usa
154832,54.0,usa
13569,43.0,usa
178224,57.0,canada
114021,28.0,usa
84913,45.0,usa
153291,49.0,usa
273960,34.0,canada
193461,73.0,usa
221189,29.0,usa
31515,46.0,usa
88549,39.0,usa
194308,48.0,usa
196715,43.0,usa
164133,23.0,usa
133447,25.0,usa
35004,23.0,usa
110963,36.0,usa
262852,15.0,usa
52606,40.0,newzealand
137276,58.0,canada
188303,21.0,usa
126733,11.0,usa
197188,48.0,usa
278095,33.0,usa
23650,19.0,usa
47355,40.0,usa
163409,23.0,usa
214715,28.0,brazil
252518,49.0,usa
255082,24.0,usa
277802,17.0,usa
98533,40.0,usa
242924,23.0,usa
167613,66.0,usa
183776,39.0,canada
108378,55.0,canada
257596,38.0,portugal
143149,14.0,usa
23714,31.0,usa
49906,47.0,canada
51227,30.0,austria
102324,33.0,germany
109543,19.0,germany
240430,39.0,canada
98333,29.0,usa
49968,40.0,usa
100863,29.0,usa
137327,40.0,usa
111130,30.0,usa
141430,36.0,usa
252636,31.0,canada
74560,35.0,canada
232852,5.0,usa
198612,14.0,australia
17193,8.0,usa
169420,39.0,canada
27705,23.0,usa
81685,21.0,canada
136648,15.0,usa
182552,37.0,usa
273543,51.0,usa
10710,13.0,usa
182184,10.0,usa
272422,16.0,usa
229365,65.0,usa
182089,38.0,usa
8739,51.0,usa
248009,28.0,usa
162973,24.0,usa
240158,31.0,usa
18942,17.0,usa
84554,30.0,usa
151947,39.0,usa
88421,25.0,usa
62626,32.0,usa
86470,29.0,usa
229343,18.0,usa
11351,59.0,usa
141629,14.0,usa
195085,27.0,canada
188120,26.0,usa
138257,45.0,usa
149366,45.0,usa
151384,52.0,usa
214716,61.0,usa
57102,24.0,canada
86213,36.0,usa
64913,20.0,usa
43279,18.0,usa
15823,29.0,usa
245537,35.0,usa
46012,25.0,usa
106213,27.0,usa
138971,30.0,usa
209680,31.0,usa
56425,37.0,usa
151213,51.0,usa
207265,30.0,usa
227898,17.0,malaysia
98351,42.0,usa
141459,52.0,usa
149536,26.0,canada
194925,30.0,canada
141909,54.0,usa
24863,45.0,usa
73108,48.0,usa
184595,43.0,usa
192344,53.0,usa
143020,29.0,usa
89863,42.0,netherlands
244730,22.0,usa
121413,54.0,usa
175138,23.0,usa
32346,33.0,usa
47864,28.0,usa
119271,24.0,usa
122919,12.0,usa
166424,32.0,usa
277989,39.0,usa
94473,34.0,usa
128135,47.0,usa
276582,33.0,usa
272401,40.0,usa
235859,24.0,usa
73374,32.0,netherlands
140689,20.0,newzealand
241192,27.0,unitedkingdom
248301,18.0,australia
177258,31.0,usa
182555,30.0,portugal
168010,27.0,usa
215563,53.0,usa
258845,36.0,usa
261197,48.0,usa
129963,32.0,usa
218125,31.0,usa
155613,19.0,germany
22853,48.0,usa
24769,54.0,usa
72958,74.0,canada
118945,33.0,canada
209845,64.0,usa
23306,28.0,usa
62785,34.0,usa
88402,29.0,usa
95712,32.0,usa
183750,33.0,usa
229439,66.0,usa
251643,22.0,usa
261628,26.0,usa
27982,53.0,usa
52365,18.0,usa
60343,32.0,usa
114820,49.0,usa
125921,56.0,usa
212369,37.0,usa
239358,32.0,usa
136283,31.0,usa
36421,42.0,usa
20487,29.0,usa
111371,52.0,usa
134709,38.0,usa
248026,48.0,usa
7360,40.0,usa
26454,57.0,usa
7361,43.0,usa
226517,31.0,unitedkingdom
250155,15.0,usa
11520,45.0,usa
112766,53.0,usa
174725,37.0,usa
45534,49.0,usa
192368,23.0,usa
249766,54.0,usa
193459,40.0,usa
127038,27.0,canada
227786,49.0,usa
246576,40.0,usa
58281,50.0,usa
254767,48.0,usa
7374,33.0,netherlands
266224,38.0,usa
7377,41.0,usa
252310,27.0,usa
183944,30.0,usa
188978,26.0,usa
208915,29.0,canada
236734,42.0,usa
254116,21.0,usa
70990,25.0,usa
133779,28.0,usa
185326,33.0,usa
186007,47.0,usa
206359,60.0,usa
79048,26.0,germany
159245,25.0,austria
98439,39.0,germany
134038,38.0,germany
188090,20.0,germany
191150,15.0,germany
195881,45.0,germany
237607,33.0,germany
89278,44.0,germany
239697,32.0,germany
153007,25.0,germany
92518,18.0,germany
19611,36.0,germany
171206,29.0,germany
200751,35.0,australia
156022,31.0,germany
7397,60.0,usa
273022,27.0,unitedkingdom
187063,45.0,usa
162450,33.0,usa
252265,26.0,usa
7407,32.0,usa
7410,33.0,usa
7419,25.0,usa
37854,35.0,australia
7429,73.0,usa
73779,17.0,usa
7432,30.0,usa
84644,47.0,usa
7441,19.0,canada
256519,52.0,usa
268538,32.0,usa
68819,13.0,usa
163076,14.0,usa
173468,13.0,usa
14763,34.0,canada
124996,44.0,usa
33654,48.0,usa
7456,55.0,usa
121389,35.0,usa
7463,53.0,usa
18925,72.0,usa
7471,36.0,usa
188526,44.0,usa
7478,34.0,usa
7481,23.0,germany
183205,22.0,unitedkingdom
16876,16.0,usa
239050,63.0,usa
260181,39.0,usa
7495,43.0,usa
162424,63.0,canada
261009,17.0,unitedkingdom
185247,23.0,usa
192554,45.0,usa
57745,50.0,usa
80123,16.0,usa
7517,29.0,usa
7520,13.0,canada
7525,33.0,australia
7526,33.0,australia
241240,42.0,australia
30849,23.0,canada
81048,32.0,usa
237498,56.0,usa
172844,15.0,unitedkingdom
176738,56.0,usa
66477,25.0,usa
132023,18.0,usa
229150,43.0,usa
263923,35.0,usa
7531,34.0,usa
217874,29.0,germany
7556,50.0,usa
122807,27.0,usa
7560,51.0,others
7562,31.0,usa
189125,31.0,usa
164678,44.0,usa
159549,39.0,usa
242468,28.0,canada
9867,46.0,usa
147230,15.0,usa
205727,33.0,usa
235736,17.0,usa
126495,11.0,usa
44520,21.0,canada
146039,16.0,usa
208358,40.0,canada
225403,67.0,canada
252141,29.0,usa
110158,30.0,usa
10571,25.0,spain
121682,27.0,spain
11393,73.0,canada
60796,45.0,usa
154031,31.0,usa
64096,29.0,usa
135618,52.0,canada
58401,32.0,usa
202498,31.0,usa
248442,22.0,usa
7573,22.0,canada
251714,27.0,usa
136130,26.0,usa
7600,62.0,usa
30650,78.0,usa
65569,49.0,usa
269571,38.0,usa
7607,26.0,unitedkingdom
7617,21.0,usa
35912,52.0,usa
43977,27.0,canada
64687,42.0,canada
134764,37.0,usa
278411,54.0,usa
26302,28.0,usa
49223,25.0,usa
83379,18.0,usa
115337,57.0,australia
119177,17.0,usa
128061,15.0,usa
131807,17.0,usa
143297,28.0,usa
157898,41.0,usa
229151,23.0,usa
269268,53.0,usa
59088,17.0,usa
32899,28.0,usa
111834,50.0,usa
7629,21.0,canada
235636,41.0,usa
252267,36.0,usa
205644,35.0,usa
33027,33.0,usa
184193,31.0,usa
199312,60.0,usa
49609,26.0,usa
24646,66.0,australia
131023,25.0,usa
89389,16.0,canada
41292,33.0,canada
140892,16.0,usa
216961,40.0,canada
260876,15.0,canada
197160,24.0,usa
204803,68.0,usa
34569,15.0,usa
75032,22.0,usa
138965,14.0,usa
81194,36.0,germany
161167,27.0,austria
215401,26.0,germany
7662,36.0,hongkong
202657,43.0,usa
7665,30.0,usa
9385,28.0,usa
7676,14.0,usa
273723,30.0,unitedkingdom
173718,55.0,usa
198504,54.0,usa
7708,18.0,germany
59769,21.0,germany
134413,62.0,usa
241754,16.0,usa
275925,28.0,canada
7714,39.0,italy
11473,35.0,italy
14945,42.0,italy
29725,35.0,usa
36250,36.0,italy
61656,30.0,italy
74000,21.0,italy
76190,27.0,italy
88175,26.0,italy
94420,25.0,italy
123794,31.0,italy
129871,33.0,italy
134974,61.0,italy
173928,30.0,italy
181541,39.0,italy
198480,19.0,italy
209838,29.0,italy
241016,44.0,italy
244241,30.0,italy
264838,27.0,italy
73390,24.0,italy
61269,30.0,usa
222609,45.0,germany
253815,72.0,germany
7720,25.0,france
51908,36.0,switzerland
114860,24.0,canada
223612,21.0,france
277660,26.0,france
7722,29.0,usa
188052,65.0,usa
7723,61.0,usa
51473,48.0,usa
85360,19.0,usa
112160,33.0,usa
7732,47.0,usa
110300,23.0,unitedkingdom
7754,20.0,usa
7784,35.0,germany
24283,27.0,austria
271797,31.0,germany
7788,19.0,newzealand
7793,31.0,germany
120986,28.0,usa
68649,29.0,unitedkingdom
7825,22.0,unitedkingdom
7834,46.0,usa
7882,34.0,usa
235381,55.0,canada
273273,64.0,usa
155466,15.0,usa
177351,19.0,usa
188399,35.0,usa
217773,38.0,usa
27769,13.0,canada
20730,34.0,usa
111187,34.0,usa
169641,46.0,usa
237600,52.0,usa
244981,37.0,switzerland
7842,44.0,australia
7844,24.0,usa
7853,32.0,italy
94659,31.0,usa
65398,13.0,usa
88861,55.0,usa
110262,28.0,usa
76452,14.0,usa
21541,45.0,austria
25714,58.0,germany
52026,40.0,switzerland
60877,29.0,germany
67576,24.0,switzerland
71957,26.0,germany
81059,38.0,germany
82326,26.0,switzerland
84399,53.0,germany
163760,39.0,usa
180835,18.0,germany
202138,34.0,germany
219012,24.0,germany
232983,32.0,germany
251898,34.0,germany
255840,35.0,germany
278563,37.0,austria
84421,32.0,germany
122176,23.0,germany
134968,35.0,germany
178652,26.0,austria
278778,42.0,germany
32458,58.0,usa
8537,43.0,usa
129073,30.0,usa
7886,27.0,usa
190054,52.0,usa
10114,23.0,usa
11310,61.0,mexico
12705,36.0,usa
22997,22.0,usa
61213,33.0,canada
172704,32.0,canada
174358,21.0,usa
220697,29.0,usa
228585,28.0,usa
241333,20.0,usa
276056,36.0,usa
121027,23.0,australia
253696,62.0,usa
30815,54.0,usa
105876,54.0,usa
214084,59.0,usa
19119,24.0,usa
13698,26.0,usa
106389,40.0,usa
136118,36.0,usa
237753,27.0,usa
254765,13.0,usa
238949,53.0,usa
56579,49.0,usa
227812,27.0,usa
232754,59.0,usa
246579,22.0,usa
162263,46.0,usa
60521,28.0,unitedkingdom
67534,36.0,usa
166218,15.0,usa
166795,17.0,usa
178726,58.0,usa
179472,60.0,usa
129888,25.0,usa
163421,22.0,usa
43596,13.0,usa
50135,65.0,usa
52083,31.0,usa
133184,34.0,unitedkingdom
138713,48.0,usa
169410,39.0,usa
213747,23.0,usa
261283,45.0,germany
206893,18.0,canada
44153,68.0,usa
192086,28.0,canada
8380,19.0,usa
26927,28.0,germany
73062,30.0,canada
124465,46.0,usa
117483,29.0,usa
159143,40.0,usa
254394,25.0,usa
82621,44.0,usa
144716,40.0,usa
176022,36.0,usa
278475,38.0,usa
85387,43.0,usa
260020,40.0,canada
62440,24.0,usa
20897,47.0,canada
160461,25.0,usa
200598,52.0,usa
93462,23.0,usa
270644,65.0,usa
65385,55.0,usa
121969,60.0,usa
200826,19.0,usa
114001,52.0,usa
39406,57.0,usa
134172,53.0,usa
15692,31.0,usa
76778,58.0,usa
90448,55.0,usa
159361,57.0,usa
233762,34.0,usa
29608,35.0,usa
78029,23.0,canada
208661,29.0,usa
233581,59.0,usa
157849,28.0,canada
14598,26.0,usa
45517,30.0,usa
145600,43.0,usa
180037,61.0,usa
192700,63.0,usa
208256,49.0,usa
264281,47.0,usa
25012,46.0,usa
58340,29.0,canada
156640,59.0,usa
189408,24.0,usa
251502,39.0,usa
272441,33.0,usa
216088,66.0,usa
222843,29.0,usa
222918,29.0,usa
227077,33.0,usa
244738,50.0,usa
129260,36.0,usa
174290,36.0,usa
194775,60.0,usa
217824,41.0,usa
12283,66.0,usa
266655,60.0,usa
83125,36.0,usa
208682,10.0,usa
8091,21.0,usa
127631,56.0,usa
233536,15.0,usa
208334,39.0,canada
27850,27.0,usa
45902,32.0,canada
50180,18.0,unitedkingdom
124567,30.0,usa
139660,45.0,usa
139806,75.0,usa
199273,49.0,usa
109402,41.0,usa
7924,62.0,usa
99161,49.0,usa
225478,22.0,usa
7928,39.0,usa
102843,62.0,usa
192634,32.0,usa
200609,36.0,usa
227646,41.0,usa
264408,74.0,usa
47226,35.0,usa
262295,36.0,usa
39080,38.0,usa
157385,18.0,canada
158297,58.0,canada
30701,42.0,canada
134476,51.0,canada
7936,51.0,spain
39461,24.0,spain
52470,34.0,spain
135296,26.0,spain
144585,28.0,spain
257539,51.0,usa
7945,59.0,usa
84292,30.0,usa
118480,42.0,usa
131904,42.0,usa
154785,30.0,usa
165101,60.0,unitedkingdom
170084,35.0,usa
139555,24.0,unitedkingdom
119134,38.0,unitedkingdom
260509,42.0,usa
67431,39.0,usa
204153,43.0,australia
8296,28.0,usa
10189,24.0,australia
18641,18.0,usa
25197,44.0,usa
28840,63.0,usa
50765,18.0,usa
53406,29.0,usa
92368,18.0,usa
104531,48.0,usa
130217,29.0,usa
133852,23.0,usa
146101,22.0,usa
149610,18.0,usa
155917,37.0,usa
172039,22.0,usa
187808,70.0,usa
223009,17.0,usa
231944,20.0,usa
245009,24.0,usa
264121,22.0,usa
271861,22.0,usa
134933,21.0,usa
7961,32.0,usa
146148,54.0,usa
238080,70.0,usa
36919,21.0,usa
186773,76.0,usa
191777,60.0,usa
189671,24.0,canada
7965,15.0,usa
145654,45.0,usa
172196,44.0,usa
178288,38.0,usa
257510,37.0,usa
74601,23.0,usa
233674,29.0,usa
207698,48.0,usa
96126,51.0,newzealand
240757,36.0,usa
177420,19.0,usa
33582,39.0,usa
94807,11.0,usa
135366,53.0,germany
264399,20.0,singapore
131877,19.0,usa
132239,65.0,usa
214597,33.0,usa
264697,35.0,usa
266570,34.0,germany
7998,39.0,usa
98307,38.0,usa
116559,54.0,usa
255074,36.0,usa
12988,27.0,usa
188793,29.0,canada
118304,31.0,canada
174981,27.0,canada
9128,48.0,usa
29182,41.0,usa
164450,20.0,usa
214976,30.0,usa
154077,36.0,usa
80515,30.0,usa
86974,36.0,usa
252946,35.0,australia
118868,33.0,usa
250279,20.0,usa
56086,59.0,usa
163786,22.0,usa
36406,61.0,others
81821,30.0,usa
96367,45.0,usa
266149,24.0,canada
17734,62.0,usa
172108,51.0,usa
67696,25.0,usa
81879,67.0,usa
242912,22.0,usa
245090,22.0,usa
78265,34.0,canada
267522,35.0,usa
136053,58.0,canada
224460,27.0,canada
197301,29.0,usa
8033,24.0,usa
210814,34.0,usa
260362,21.0,spain
8036,40.0,germany
160338,46.0,canada
205050,51.0,usa
65724,32.0,usa
90353,36.0,usa
127208,59.0,usa
169821,44.0,usa
190822,39.0,usa
8048,47.0,usa
8063,25.0,spain
130388,37.0,usa
107189,19.0,unitedkingdom
118431,32.0,usa
101945,48.0,usa
175065,29.0,usa
37039,64.0,usa
139080,51.0,canada
204962,30.0,usa
157308,33.0,usa
14361,34.0,usa
143805,22.0,usa
247016,34.0,usa
256282,70.0,usa
42483,34.0,usa
256939,37.0,usa
85821,30.0,usa
200976,53.0,usa
243913,36.0,usa
127719,33.0,usa
81357,49.0,usa
118782,19.0,usa
58231,39.0,italy
168829,32.0,usa
72737,47.0,usa
184559,50.0,usa
273636,27.0,usa
262904,68.0,usa
115054,32.0,usa
252203,56.0,usa
83428,32.0,usa
105064,55.0,usa
59959,27.0,usa
175187,15.0,usa
55155,61.0,canada
104814,32.0,canada
177117,71.0,usa
265201,31.0,usa
173238,34.0,usa
136982,20.0,usa
45405,63.0,usa
54166,19.0,canada
207117,35.0,usa
238744,29.0,germany
203581,55.0,usa
85467,41.0,usa
227721,35.0,usa
246071,16.0,usa
30003,47.0,canada
178586,55.0,usa
238646,43.0,usa
144964,48.0,usa
101155,52.0,usa
212453,32.0,usa
274887,54.0,usa
27953,40.0,usa
35191,28.0,usa
83286,22.0,usa
165271,18.0,usa
216258,24.0,usa
236249,23.0,usa
265575,30.0,usa
18287,21.0,usa
29741,26.0,usa
145753,42.0,austria
71713,32.0,usa
87497,43.0,canada
88106,17.0,usa
111646,38.0,canada
133357,28.0,usa
12453,14.0,usa
98046,69.0,usa
55735,43.0,usa
